,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano novo,Ano novo_lower,Ano novo_upper,Carnaval,Carnaval_lower,Carnaval_upper,Carnaval (Day off),Carnaval (Day off)_lower,Carnaval (Day off)_upper,Dia Internacional da Mulher,Dia Internacional da Mulher_lower,Dia Internacional da Mulher_upper,Dia Internacional da Mulher (Day off),Dia Internacional da Mulher (Day off)_lower,Dia Internacional da Mulher (Day off)_upper,Dia Mundial do Trabalho,Dia Mundial do Trabalho_lower,Dia Mundial do Trabalho_upper,Dia da Independência,Dia da Independência_lower,Dia da Independência_upper,Dia da Independência (Day off),Dia da Independência (Day off)_lower,Dia da Independência (Day off)_upper,Dia da Libertação da África Austral,Dia da Libertação da África Austral_lower,Dia da Libertação da África Austral_upper,Dia da Libertação da África Austral (Day off),Dia da Libertação da África Austral (Day off)_lower,Dia da Libertação da África Austral (Day off)_upper,Dia da Paz e Reconciliação,Dia da Paz e Reconciliação_lower,Dia da Paz e Reconciliação_upper,Dia da Paz e Reconciliação (Day off),Dia da Paz e Reconciliação (Day off)_lower,Dia da Paz e Reconciliação (Day off)_upper,Dia de Natal e da Família,Dia de Natal e da Família_lower,Dia de Natal e da Família_upper,Dia do Herói Nacional,Dia do Herói Nacional_lower,Dia do Herói Nacional_upper,Dia do Herói Nacional (Day off),Dia do Herói Nacional (Day off)_lower,Dia do Herói Nacional (Day off)_upper,Dia do Início da Luta Armada,Dia do Início da Luta Armada_lower,Dia do Início da Luta Armada_upper,Dia do Início da Luta Armada (Day off),Dia do Início da Luta Armada (Day off)_lower,Dia do Início da Luta Armada (Day off)_upper,Dia dos Finados,Dia dos Finados_lower,Dia dos Finados_upper,Dia dos Finados (Day off),Dia dos Finados (Day off)_lower,Dia dos Finados (Day off)_upper,Sexta-feira Santa,Sexta-feira Santa_lower,Sexta-feira Santa_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,school_holiday,school_holiday_lower,school_holiday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
150,2022-04-23,5.5982986227798825,0.2847557802820927,9.832124305879054,5.5982986227798825,5.5982986227798825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23766356971794103,-0.23766356971794103,-0.23766356971794103,-0.10493119613037882,-0.10493119613037882,-0.10493119613037882,0.0,0.0,0.0,0.12177374593605847,0.12177374593605847,0.12177374593605847,0.010958627651503742,0.010958627651503742,0.010958627651503742,0.0,0.0,0.0,5.0108624519965375
151,2022-04-24,5.5951807627244765,1.1670801811760663,11.02106539032245,5.5951807627244765,5.5951807627244765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11250446745821097,-0.11250446745821097,-0.11250446745821097,0.10671375433987598,0.10671375433987598,0.10671375433987598,0.0,0.0,0.0,0.17079129839525398,0.17079129839525398,0.17079129839525398,0.04842692340283299,0.04842692340283299,0.04842692340283299,0.0,0.0,0.0,6.192263508125056
152,2022-04-25,5.5920629026690705,1.1610087246321281,11.083470890919518,5.5920629026690705,5.5920629026690705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009806218306017828,0.009806218306017828,0.009806218306017828,0.10314895429424883,0.10314895429424883,0.10314895429424883,0.0,0.0,0.0,0.006942281309964122,0.006942281309964122,0.006942281309964122,0.08640045467826687,0.08640045467826687,0.08640045467826687,0.0,0.0,0.0,6.168878343427046
153,2022-04-26,5.588945042613664,0.9648408876846113,10.54579129311534,5.588945042613664,5.588945042613664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0798615402505929,0.0798615402505929,0.0798615402505929,-0.0074480219826190686,-0.0074480219826190686,-0.0074480219826190686,0.0,0.0,0.0,-0.2114327868890386,-0.2114327868890386,-0.2114327868890386,0.12412322465582658,0.12412322465582658,0.12412322465582658,0.0,0.0,0.0,5.547318457076628
154,2022-04-29,5.5795914624474445,2.654529229655955,12.779058630281245,5.5795914624474445,5.5795914624474445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12951124827446253,0.12951124827446253,0.12951124827446253,0.3958155803741712,0.3958155803741712,0.3958155803741712,0.0,0.0,0.0,0.038007613544548964,0.038007613544548964,0.038007613544548964,0.22829671855515968,0.22829671855515968,0.22829671855515968,0.0,0.0,0.0,7.78808069540685
155,2022-04-30,5.576473602393712,3.6261455945831607,13.685863638348147,5.576473602393712,5.576473602393712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17104922689127472,0.17104922689127472,0.17104922689127472,0.5504827154933867,0.5504827154933867,0.5504827154933867,0.0,0.0,0.0,0.12177374593625284,0.12177374593625284,0.12177374593625284,0.2576597426658591,0.2576597426658591,0.2576597426658591,0.0,0.0,0.0,8.646225933916591
156,2022-05-02,5.570237882286247,3.7894415177245766,13.255561959200111,5.570237882286247,5.570237882286247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22132213332063927,0.22132213332063927,0.22132213332063927,0.5328852055283533,0.5328852055283533,0.5328852055283533,0.0,0.0,0.0,0.006942281310823452,0.006942281310823452,0.006942281310823452,0.30462079089689054,0.30462079089689054,0.30462079089689054,0.0,0.0,0.0,8.538535241030173
157,2022-05-03,5.567120022232515,2.249485010238052,12.107701854542047,5.567120022232515,5.567120022232515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21124502941449602,0.21124502941449602,0.21124502941449602,0.32104200210893535,0.32104200210893535,0.32104200210893535,0.0,0.0,0.0,-0.211432786889097,-0.211432786889097,-0.211432786889097,0.3212297595835365,0.3212297595835365,0.3212297595835365,0.0,0.0,0.0,7.354399380150782
158,2022-05-06,5.557766442071319,3.4181418412863556,12.995046427481148,5.557766442071319,5.557766442071319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0786546149422315,0.0786546149422315,0.0786546149422315,0.4562545869269856,0.4562545869269856,0.4562545869269856,0.0,0.0,0.0,0.03800761354425792,0.03800761354425792,0.03800761354425792,0.3395923584404963,0.3395923584404963,0.3395923584404963,0.0,0.0,0.0,8.093522874335232
159,2022-05-07,5.554648582017587,2.7737438041040194,12.563572403567576,5.554648582017587,5.554648582017587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02262495208561912,-0.02262495208561912,-0.02262495208561912,0.4338785352896487,0.4338785352896487,0.4338785352896487,0.0,0.0,0.0,0.12177374593585702,0.12177374593585702,0.12177374593585702,0.3347297414394108,0.3347297414394108,0.3347297414394108,0.0,0.0,0.0,7.964691372832101
160,2022-05-10,5.545295001856391,0.15386580367065195,9.525670860559215,5.545295001856391,5.545295001856391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21547932500809155,-0.21547932500809155,-0.21547932500809155,-0.13870426368963854,-0.13870426368963854,-0.13870426368963854,0.0,0.0,0.0,-0.21143278688894707,-0.21143278688894707,-0.21143278688894707,0.28820784820740003,0.28820784820740003,0.28820784820740003,0.0,0.0,0.0,4.776138941682068
161,2022-05-11,5.542177141802657,1.3891163576455494,11.009060392334641,5.542177141802657,5.542177141802657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15313384457809995,-0.15313384457809995,-0.15313384457809995,0.07103837517220572,0.07103837517220572,0.07103837517220572,0.0,0.0,0.0,-0.03884875229782794,-0.03884875229782794,-0.03884875229782794,0.26302097204813357,0.26302097204813357,0.26302097204813357,0.0,0.0,0.0,5.935884400872857
162,2022-05-12,5.539059281748926,0.6643343891584725,10.708701913268913,5.539059281748926,5.539059281748926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07068092754866998,-0.07068092754866998,-0.07068092754866998,0.07581126440660454,0.07581126440660454,0.07581126440660454,0.0,0.0,0.0,-0.08723340000000858,-0.08723340000000858,-0.08723340000000858,0.23372559195528314,0.23372559195528314,0.23372559195528314,0.0,0.0,0.0,5.9589823695214506
163,2022-05-13,5.535941421695194,2.285497307075048,11.846233220377025,5.535941421695194,5.535941421695194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019749612925456857,-0.019749612925456857,-0.019749612925456857,0.21914983904639285,0.21914983904639285,0.21914983904639285,0.0,0.0,0.0,0.03800761354454764,0.03800761354454764,0.03800761354454764,0.20089183842730207,0.20089183842730207,0.20089183842730207,0.0,0.0,0.0,6.749142093229954
164,2022-05-20,5.514116400802815,0.05734060791901369,10.291888352404202,5.514116400802815,5.514116400802815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03469833360029485,-0.03469833360029485,-0.03469833360029485,-0.06516781879809248,-0.06516781879809248,-0.06516781879809248,0.0,0.0,0.0,0.03800761354483734,0.03800761354483734,0.03800761354483734,-0.06847709874263497,-0.06847709874263497,-0.06847709874263497,0.0,0.0,0.0,5.154773462363708
165,2022-05-23,5.504762820420367,-1.6482743530518693,8.119159234989043,5.504762820420367,5.504762820420367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27816704081751914,-0.27816704081751914,-0.27816704081751914,-0.43459129494858406,-0.43459129494858406,-0.43459129494858406,0.0,0.0,0.0,0.006942281311151717,0.006942281311151717,0.006942281311151717,-0.1633665354422167,-0.1633665354422167,-0.1633665354422167,0.0,0.0,0.0,3.1124408179090595
166,2022-05-26,5.495409240037919,-0.7708589209440726,8.699061254720585,5.495409240037919,5.495409240037919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05245961229874252,0.05245961229874252,0.05245961229874252,-0.25507804287361313,-0.25507804287361313,-0.25507804287361313,0.0,0.0,0.0,-0.08723339999998485,-0.08723339999998485,-0.08723339999998485,-0.22030425517237082,-0.22030425517237082,-0.22030425517237082,0.0,0.0,0.0,4.093651006299477
167,2022-05-27,5.492291379910435,0.0027821178851657343,9.69573870497374,5.492291379910435,5.492291379910435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09409355822681639,0.09409355822681639,0.09409355822681639,-0.09682174141341882,-0.09682174141341882,-0.09682174141341882,0.0,0.0,0.0,0.03800761354483668,0.03800761354483668,0.03800761354483668,-0.22892291318507188,-0.22892291318507188,-0.22892291318507188,0.0,0.0,0.0,4.960518164157598
168,2022-05-30,5.482937799527987,0.35797987232606293,10.029713657257979,5.482937799527987,5.482937799527987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14922494991761637,0.14922494991761637,0.14922494991761637,-0.06530719210292027,-0.06530719210292027,-0.06530719210292027,0.0,0.0,0.0,0.006942281311392476,0.006942281311392476,0.006942281311392476,-0.22147442333192913,-0.22147442333192913,-0.22147442333192913,0.0,0.0,0.0,5.12486252736585
169,2022-05-31,5.479819939400504,-0.24794411624684135,8.809942250190591,5.479819939400504,5.479819939400504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916124800358445,0.1916124800358445,0.1916124800358445,-0.22791236263067793,-0.22791236263067793,-0.22791236263067793,0.0,0.0,0.0,-0.2114327868889139,-0.2114327868889139,-0.2114327868889139,-0.20809205577760856,-0.20809205577760856,-0.20809205577760856,0.0,0.0,0.0,4.230901230221037
170,2022-06-01,5.476702079273021,0.7039813281308074,10.249203799438106,5.476702079273021,5.476702079273021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21797369908283604,0.21797369908283604,0.21797369908283604,-0.010506863102199088,-0.010506863102199088,-0.010506863102199088,0.0,0.0,0.0,-0.03884875229802828,-0.03884875229802828,-0.03884875229802828,-0.18963180988700687,-0.18963180988700687,-0.18963180988700687,0.0,0.0,0.0,5.419159120274571
171,2022-06-02,5.47358421914554,0.16840523440091135,10.176971278276309,5.47358421914554,5.47358421914554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21863308411042542,0.21863308411042542,0.21863308411042542,-0.03507056944281098,-0.03507056944281098,-0.03507056944281098,0.0,0.0,0.0,-0.08723339999994151,-0.08723339999994151,-0.08723339999994151,-0.1664702535532949,-0.1664702535532949,-0.1664702535532949,0.0,0.0,0.0,5.281622503686922
172,2022-06-03,5.470466359018057,1.1958586751169802,10.800450971100496,5.470466359018057,5.470466359018057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20039760788667763,0.20039760788667763,0.20039760788667763,0.09932884557679955,0.09932884557679955,0.09932884557679955,0.0,0.0,0.0,0.038007613544766033,0.038007613544766033,0.038007613544766033,-0.13907637585464408,-0.13907637585464408,-0.13907637585464408,0.0,0.0,0.0,6.0138414672260385
173,2022-06-04,5.467348499045901,1.6609329260554584,11.401027051266441,5.467348499045901,5.467348499045901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16917719716239077,0.16917719716239077,0.16917719716239077,0.18294885740358527,0.18294885740358527,0.18294885740358527,0.0,0.0,0.0,0.1217737459362514,0.1217737459362514,0.1217737459362514,-0.10800208569505687,-0.10800208569505687,-0.10800208569505687,0.0,0.0,0.0,6.467593659973556
174,2022-06-06,5.461112779101591,0.7764084029508305,10.090353023809769,5.461112779101591,5.461112779101591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03152332081671877,0.03152332081671877,0.03152332081671877,0.0010990072411443431,0.0010990072411443431,0.0010990072411443431,0.0,0.0,0.0,0.006942281310958181,0.006942281310958181,0.006942281310958181,-0.037366594886532614,-0.037366594886532614,-0.037366594886532614,0.0,0.0,0.0,5.46711458159053
175,2022-06-08,5.4548770591572815,-0.2658883588141798,9.403171192622573,5.4548770591572815,5.4548770591572815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18011536852715415,-0.18011536852715415,-0.18011536852715415,-0.17914822226818974,-0.17914822226818974,-0.17914822226818974,0.0,0.0,0.0,-0.03884875229790674,-0.03884875229790674,-0.03884875229790674,0.03981589855687114,0.03981589855687114,0.03981589855687114,0.0,0.0,0.0,4.477645531317724
176,2022-06-11,5.445523479240817,1.2391572952448875,11.120726753299982,5.445523479240817,5.445523479240817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110730389999958,-0.110730389999958,-0.110730389999958,0.16550310328377768,0.16550310328377768,0.16550310328377768,0.0,0.0,0.0,0.12177374593606269,0.12177374593606269,0.12177374593606269,0.15445974734767295,0.15445974734767295,0.15445974734767295,0.0,0.0,0.0,6.346774514059847
177,2022-06-12,5.442405619268662,2.335923832373139,11.908957149271009,5.442405619268662,5.442405619268662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03917190770802291,-0.03917190770802291,-0.03917190770802291,0.3209407446365086,0.3209407446365086,0.3209407446365086,0.0,0.0,0.0,0.17079129839530527,0.17079129839530527,0.17079129839530527,0.18932135394922625,0.18932135394922625,0.18932135394922625,0.0,0.0,0.0,7.189095331330666
